year,month,day_of_month,hour,minute,price,is_weekend_holiday,day_of_week,is_dst
2025,10,14,2,15,107.22,False,1,False
2025,10,14,2,30,107.22,False,1,False
2025,10,14,2,45,107.22,False,1,False
2025,10,14,3,0,107.22,False,1,False
2025,10,14,3,15,107.22,False,1,False
2025,10,14,3,30,107.22,False,1,False
2025,10,14,3,45,108.49,False,1,False
2025,10,14,4,0,111.06,False,1,False
2025,10,14,4,15,113.21,False,1,False
2025,10,14,4,30,114.6,False,1,False
2025,10,14,4,45,116.0,False,1,False
2025,10,14,5,0,118.52,False,1,False
2025,10,14,5,15,118.17,False,1,False
2025,10,14,5,30,122.94,False,1,False
2025,10,14,5,45,133.45,False,1,False
2025,10,14,6,0,131.95,False,1,False
2025,10,14,6,15,157.78,False,1,False
2025,10,14,6,30,160.43,False,1,False
2025,10,14,6,45,158.42,False,1,False
2025,10,14,7,0,146.82,False,1,False
2025,10,14,7,15,157.89,False,1,False
2025,10,14,7,30,120.01,False,1,False
2025,10,14,7,45,110.78,False,1,False
2025,10,14,8,0,101.37,False,1,False
2025,10,14,8,15,113.51,False,1,False
2025,10,14,8,30,110.82,False,1,False
2025,10,14,8,45,101.37,False,1,False
2025,10,14,9,0,96.0,False,1,False
2025,10,14,9,15,100.5,False,1,False
2025,10,14,9,30,86.3,False,1,False
2025,10,14,9,45,84.34,False,1,False
2025,10,14,10,0,82.12,False,1,False
2025,10,14,10,15,81.87,False,1,False
2025,10,14,10,30,81.87,False,1,False
2025,10,14,10,45,81.87,False,1,False
2025,10,14,11,0,81.7,False,1,False
2025,10,14,11,15,77.0,False,1,False
2025,10,14,11,30,75.0,False,1,False
2025,10,14,11,45,75.0,False,1,False
2025,10,14,12,0,73.5,False,1,False
2025,10,14,12,15,73.5,False,1,False
2025,10,14,12,30,73.5,False,1,False
2025,10,14,12,45,75.0,False,1,False
2025,10,14,13,0,75.0,False,1,False
2025,10,14,13,15,74.2,False,1,False
2025,10,14,13,30,75.0,False,1,False
2025,10,14,13,45,79.62,False,1,False
2025,10,14,14,0,81.7,False,1,False
2025,10,14,14,15,81.87,False,1,False
2025,10,14,14,30,81.87,False,1,False
2025,10,14,14,45,81.87,False,1,False
2025,10,14,15,0,82.12,False,1,False
2025,10,14,15,15,82.12,False,1,False
2025,10,14,15,30,82.33,False,1,False
2025,10,14,15,45,101.37,False,1,False
2025,10,14,16,0,104.36,False,1,False
2025,10,14,16,15,107.46,False,1,False
2025,10,14,16,30,110.62,False,1,False
2025,10,14,16,45,114.03,False,1,False
2025,10,14,17,0,117.2,False,1,False
2025,10,14,17,15,120.78,False,1,False
2025,10,14,17,30,134.0,False,1,False
2025,10,14,17,45,160.11,False,1,False
2025,10,14,18,0,165.75,False,1,False
2025,10,14,18,15,158.18,False,1,False
2025,10,14,18,30,160.43,False,1,False
2025,10,14,18,45,161.18,False,1,False
2025,10,14,19,0,161.02,False,1,False
2025,10,14,19,15,158.93,False,1,False
2025,10,14,19,30,155.0,False,1,False
2025,10,14,19,45,140.0,False,1,False
2025,10,14,20,0,122.84,False,1,False
2025,10,14,20,15,150.0,False,1,False
2025,10,14,20,30,130.25,False,1,False
2025,10,14,20,45,122.84,False,1,False
2025,10,14,21,0,117.2,False,1,False
2025,10,14,21,15,113.94,False,1,False
2025,10,14,21,30,111.78,False,1,False
2025,10,14,21,45,110.62,False,1,False
2025,10,14,22,15,118.28,False,1,False
2025,10,14,22,30,117.8,False,1,False
2025,10,14,22,45,115.01,False,1,False
2025,10,14,23,0,113.07,False,1,False
2025,10,14,23,15,110.24,False,1,False
2025,10,14,23,30,108.19,False,1,False
2025,10,14,23,45,107.3,False,1,False
2025,10,15,0,0,107.3,False,2,False
2025,10,15,0,15,106.13,False,2,False
2025,10,15,0,30,105.34,False,2,False
2025,10,15,0,45,105.34,False,2,False
2025,10,15,1,0,105.0,False,2,False
2025,10,15,1,15,103.86,False,2,False
2025,10,15,1,30,103.74,False,2,False
2025,10,15,1,45,103.74,False,2,False
2025,10,15,2,0,103.74,False,2,False
2025,10,15,2,15,103.74,False,2,False
2025,10,15,2,30,103.74,False,2,False
2025,10,15,2,45,103.74,False,2,False
2025,10,15,3,0,103.86,False,2,False
2025,10,15,3,15,105.0,False,2,False
2025,10,15,3,30,105.34,False,2,False
2025,10,15,3,45,107.27,False,2,False
2025,10,15,4,0,110.24,False,2,False
2025,10,15,4,15,110.0,False,2,False
2025,10,15,4,30,112.94,False,2,False
2025,10,15,4,45,114.87,False,2,False
2025,10,15,5,0,117.8,False,2,False
2025,10,15,5,15,125.4,False,2,False
2025,10,15,5,30,138.47,False,2,False
2025,10,15,5,45,149.52,False,2,False
2025,10,15,6,0,156.2,False,2,False
2025,10,15,6,15,158.18,False,2,False
2025,10,15,6,30,160.0,False,2,False
2025,10,15,6,45,160.01,False,2,False
2025,10,15,7,0,154.5,False,2,False
2025,10,15,7,15,153.6,False,2,False
2025,10,15,7,30,120.01,False,2,False
2025,10,15,7,45,109.0,False,2,False
2025,10,15,8,0,103.19,False,2,False
2025,10,15,8,15,105.0,False,2,False
2025,10,15,8,30,102.94,False,2,False
2025,10,15,8,45,102.94,False,2,False
2025,10,15,9,0,92.13,False,2,False
2025,10,15,9,15,90.0,False,2,False
2025,10,15,9,30,86.3,False,2,False
2025,10,15,9,45,82.5,False,2,False
2025,10,15,10,0,82.33,False,2,False
2025,10,15,10,15,82.12,False,2,False
2025,10,15,10,30,82.12,False,2,False
2025,10,15,10,45,81.87,False,2,False
2025,10,15,11,0,81.87,False,2,False
2025,10,15,11,15,81.87,False,2,False
2025,10,15,11,30,81.87,False,2,False
2025,10,15,11,45,81.69,False,2,False
2025,10,15,12,0,79.62,False,2,False
2025,10,15,12,15,74.2,False,2,False
2025,10,15,12,30,74.2,False,2,False
2025,10,15,12,45,79.62,False,2,False
2025,10,15,13,0,81.7,False,2,False
2025,10,15,13,15,81.68,False,2,False
2025,10,15,13,30,81.87,False,2,False
2025,10,15,13,45,81.87,False,2,False
2025,10,15,14,0,81.87,False,2,False
2025,10,15,14,15,82.12,False,2,False
2025,10,15,14,30,82.12,False,2,False
2025,10,15,14,45,82.33,False,2,False
2025,10,15,15,0,82.33,False,2,False
2025,10,15,15,15,82.5,False,2,False
2025,10,15,15,30,103.19,False,2,False
2025,10,15,15,45,107.84,False,2,False
2025,10,15,16,0,107.84,False,2,False
2025,10,15,16,15,105.0,False,2,False
2025,10,15,16,30,110.0,False,2,False
2025,10,15,16,45,120.1,False,2,False
2025,10,15,17,0,132.43,False,2,False
2025,10,15,17,15,136.91,False,2,False
2025,10,15,17,30,155.43,False,2,False
2025,10,15,17,45,172.33,False,2,False
2025,10,15,18,0,161.42,False,2,False
2025,10,15,18,15,162.67,False,2,False
2025,10,15,18,30,161.18,False,2,False
2025,10,15,18,45,167.0,False,2,False
2025,10,15,19,0,161.42,False,2,False
2025,10,15,19,15,161.18,False,2,False
2025,10,15,19,30,158.93,False,2,False
2025,10,15,19,45,146.82,False,2,False
2025,10,15,20,0,127.97,False,2,False
2025,10,15,20,15,128.02,False,2,False
2025,10,15,20,30,121.0,False,2,False
2025,10,15,20,45,118.04,False,2,False
2025,10,15,21,0,113.94,False,2,False
2025,10,15,21,15,115.0,False,2,False
2025,10,15,21,30,113.07,False,2,False
2025,10,15,21,45,112.36,False,2,False
2025,10,15,22,15,118.8,False,2,False
2025,10,15,22,30,118.32,False,2,False
2025,10,15,22,45,117.34,False,2,False
2025,10,15,23,0,115.01,False,2,False
2025,10,15,23,15,112.0,False,2,False
2025,10,15,23,30,109.9,False,2,False
2025,10,15,23,45,109.3,False,2,False
2025,10,16,0,0,107.49,False,3,False
2025,10,16,0,15,106.29,False,3,False
2025,10,16,0,30,106.29,False,3,False
2025,10,16,0,45,106.27,False,3,False
2025,10,16,1,0,105.53,False,3,False
2025,10,16,1,15,105.0,False,3,False
2025,10,16,1,30,105.0,False,3,False
2025,10,16,1,45,105.0,False,3,False
2025,10,16,2,0,105.0,False,3,False
2025,10,16,2,15,104.9,False,3,False
2025,10,16,2,30,104.9,False,3,False
2025,10,16,2,45,105.0,False,3,False
2025,10,16,3,0,105.1,False,3,False
2025,10,16,3,15,105.4,False,3,False
2025,10,16,3,30,105.53,False,3,False
2025,10,16,3,45,106.29,False,3,False
2025,10,16,4,0,109.3,False,3,False
2025,10,16,4,15,110.0,False,3,False
2025,10,16,4,30,113.14,False,3,False
2025,10,16,4,45,117.34,False,3,False
2025,10,16,5,0,119.07,False,3,False
2025,10,16,5,15,118.32,False,3,False
2025,10,16,5,30,123.8,False,3,False
2025,10,16,5,45,130.0,False,3,False
2025,10,16,6,0,140.33,False,3,False
2025,10,16,6,15,150.1,False,3,False
2025,10,16,6,30,157.43,False,3,False
2025,10,16,6,45,156.0,False,3,False
2025,10,16,7,0,148.01,False,3,False
2025,10,16,7,15,149.52,False,3,False
2025,10,16,7,30,129.86,False,3,False
2025,10,16,7,45,112.05,False,3,False
2025,10,16,8,0,107.63,False,3,False
2025,10,16,8,15,110.87,False,3,False
2025,10,16,8,30,107.03,False,3,False
2025,10,16,8,45,106.74,False,3,False
2025,10,16,9,0,105.44,False,3,False
2025,10,16,9,15,103.23,False,3,False
2025,10,16,9,30,88.35,False,3,False
2025,10,16,9,45,83.5,False,3,False
2025,10,16,10,0,83.33,False,3,False
2025,10,16,10,15,83.33,False,3,False
2025,10,16,10,30,83.33,False,3,False
2025,10,16,10,45,82.87,False,3,False
2025,10,16,11,0,82.87,False,3,False
2025,10,16,11,15,82.87,False,3,False
2025,10,16,11,30,81.7,False,3,False
2025,10,16,11,45,80.0,False,3,False
2025,10,16,12,0,79.62,False,3,False
2025,10,16,12,15,79.0,False,3,False
2025,10,16,12,30,79.0,False,3,False
2025,10,16,12,45,79.62,False,3,False
2025,10,16,13,0,80.0,False,3,False
2025,10,16,13,15,79.62,False,3,False
2025,10,16,13,30,80.0,False,3,False
2025,10,16,13,45,80.0,False,3,False
2025,10,16,14,0,82.87,False,3,False
2025,10,16,14,15,79.0,False,3,False
2025,10,16,14,30,80.0,False,3,False
2025,10,16,14,45,82.87,False,3,False
2025,10,16,15,0,83.06,False,3,False
2025,10,16,15,15,82.87,False,3,False
2025,10,16,15,30,101.52,False,3,False
2025,10,16,15,45,90.99,False,3,False
2025,10,16,16,0,105.0,False,3,False
2025,10,16,16,15,106.62,False,3,False
2025,10,16,16,30,109.76,False,3,False
2025,10,16,16,45,121.94,False,3,False
2025,10,16,17,0,139.0,False,3,False
2025,10,16,17,15,139.19,False,3,False
2025,10,16,17,30,146.25,False,3,False
2025,10,16,17,45,146.79,False,3,False
2025,10,16,18,0,157.0,False,3,False
2025,10,16,18,15,146.51,False,3,False
2025,10,16,18,30,149.52,False,3,False
2025,10,16,18,45,159.68,False,3,False
2025,10,16,19,0,158.18,False,3,False
2025,10,16,19,15,152.32,False,3,False
2025,10,16,19,30,146.82,False,3,False
2025,10,16,19,45,140.34,False,3,False
2025,10,16,20,0,127.62,False,3,False
2025,10,16,20,15,146.25,False,3,False
2025,10,16,20,30,131.0,False,3,False
2025,10,16,20,45,123.8,False,3,False
2025,10,16,21,0,118.32,False,3,False
2025,10,16,21,15,119.04,False,3,False
2025,10,16,21,30,117.34,False,3,False
2025,10,16,21,45,113.05,False,3,False
2025,10,16,22,15,127.6,False,3,False
2025,10,16,22,30,125.2,False,3,False
2025,10,16,22,45,123.01,False,3,False
2025,10,16,23,0,118.32,False,3,False
2025,10,16,23,15,115.0,False,3,False
2025,10,16,23,30,109.64,False,3,False
2025,10,16,23,45,107.87,False,3,False
2025,10,17,0,0,107.44,False,4,False
2025,10,17,0,15,107.87,False,4,False
2025,10,17,0,30,107.87,False,4,False
2025,10,17,0,45,105.84,False,4,False
2025,10,17,1,0,105.84,False,4,False
2025,10,17,1,15,105.5,False,4,False
2025,10,17,1,30,105.04,False,4,False
2025,10,17,1,45,105.04,False,4,False
2025,10,17,2,0,105.04,False,4,False
2025,10,17,2,15,105.0,False,4,False
2025,10,17,2,30,105.04,False,4,False
2025,10,17,2,45,105.04,False,4,False
2025,10,17,3,0,105.13,False,4,False
2025,10,17,3,15,105.04,False,4,False
2025,10,17,3,30,105.84,False,4,False
2025,10,17,3,45,107.44,False,4,False
2025,10,17,4,0,109.0,False,4,False
2025,10,17,4,15,107.81,False,4,False
2025,10,17,4,30,112.26,False,4,False
2025,10,17,4,45,120.0,False,4,False
2025,10,17,5,0,125.2,False,4,False
2025,10,17,5,15,124.8,False,4,False
2025,10,17,5,30,136.8,False,4,False
2025,10,17,5,45,138.0,False,4,False
2025,10,17,6,0,149.5,False,4,False
2025,10,17,6,15,158.74,False,4,False
2025,10,17,6,30,161.35,False,4,False
2025,10,17,6,45,161.0,False,4,False
2025,10,17,7,0,156.51,False,4,False
2025,10,17,7,15,161.02,False,4,False
2025,10,17,7,30,133.0,False,4,False
2025,10,17,7,45,120.0,False,4,False
2025,10,17,8,0,105.04,False,4,False
2025,10,17,8,15,105.09,False,4,False
2025,10,17,8,30,105.04,False,4,False
2025,10,17,8,45,90.0,False,4,False
2025,10,17,9,0,97.37,False,4,False
2025,10,17,9,15,94.94,False,4,False
2025,10,17,9,30,83.07,False,4,False
2025,10,17,9,45,82.87,False,4,False
2025,10,17,10,0,80.0,False,4,False
2025,10,17,10,15,80.15,False,4,False
2025,10,17,10,30,76.62,False,4,False
2025,10,17,10,45,75.5,False,4,False
2025,10,17,11,0,74.9,False,4,False
2025,10,17,11,15,69.0,False,4,False
2025,10,17,11,30,62.41,False,4,False
2025,10,17,11,45,55.26,False,4,False
2025,10,17,12,0,55.01,False,4,False
2025,10,17,12,15,55.01,False,4,False
2025,10,17,12,30,55.01,False,4,False
2025,10,17,12,45,55.01,False,4,False
2025,10,17,13,0,55.01,False,4,False
2025,10,17,13,15,55.01,False,4,False
2025,10,17,13,30,55.01,False,4,False
2025,10,17,13,45,55.01,False,4,False
2025,10,17,14,0,55.1,False,4,False
2025,10,17,14,15,55.01,False,4,False
2025,10,17,14,30,66.96,False,4,False
2025,10,17,14,45,75.5,False,4,False
2025,10,17,15,0,76.3,False,4,False
2025,10,17,15,15,75.1,False,4,False
2025,10,17,15,30,82.87,False,4,False
2025,10,17,15,45,105.84,False,4,False
2025,10,17,16,0,115.01,False,4,False
2025,10,17,16,15,104.64,False,4,False
2025,10,17,16,30,117.76,False,4,False
2025,10,17,16,45,124.8,False,4,False
2025,10,17,17,0,135.78,False,4,False
2025,10,17,17,15,131.33,False,4,False
2025,10,17,17,30,133.7,False,4,False
2025,10,17,17,45,138.2,False,4,False
2025,10,17,18,0,149.52,False,4,False
2025,10,17,18,15,150.0,False,4,False
2025,10,17,18,30,159.0,False,4,False
2025,10,17,18,45,161.18,False,4,False
2025,10,17,19,0,160.43,False,4,False
2025,10,17,19,15,158.81,False,4,False
2025,10,17,19,30,154.5,False,4,False
2025,10,17,19,45,144.01,False,4,False
2025,10,17,20,0,133.7,False,4,False
2025,10,17,20,15,136.5,False,4,False
2025,10,17,20,30,130.0,False,4,False
2025,10,17,20,45,125.0,False,4,False
2025,10,17,21,0,120.0,False,4,False
2025,10,17,21,15,127.52,False,4,False
2025,10,17,21,30,125.2,False,4,False
2025,10,17,21,45,120.01,False,4,False
2025,10,17,22,15,127.76,False,4,False
2025,10,17,22,30,127.28,False,4,False
2025,10,17,22,45,127.04,False,4,False
2025,10,17,23,0,120.01,False,4,False
2025,10,17,23,15,115.8,False,4,False
2025,10,17,23,30,115.44,False,4,False
2025,10,17,23,45,112.96,False,4,False
2025,10,18,0,0,107.38,True,5,False
2025,10,18,0,15,104.81,True,5,False
2025,10,18,0,30,103.27,True,5,False
2025,10,18,0,45,98.5,True,5,False
2025,10,18,1,0,96.94,True,5,False
2025,10,18,1,15,104.67,True,5,False
2025,10,18,1,30,103.59,True,5,False
2025,10,18,1,45,98.68,True,5,False
2025,10,18,2,0,98.46,True,5,False
2025,10,18,2,15,103.78,True,5,False
2025,10,18,2,30,103.27,True,5,False
2025,10,18,2,45,102.39,True,5,False
2025,10,18,3,0,99.93,True,5,False
2025,10,18,3,15,98.16,True,5,False
2025,10,18,3,30,96.52,True,5,False
2025,10,18,3,45,96.95,True,5,False
2025,10,18,4,0,98.15,True,5,False
2025,10,18,4,15,100.4,True,5,False
2025,10,18,4,30,103.59,True,5,False
2025,10,18,4,45,105.27,True,5,False
2025,10,18,5,0,106.07,True,5,False
2025,10,18,5,15,112.14,True,5,False
2025,10,18,5,30,115.0,True,5,False
2025,10,18,5,45,115.44,True,5,False
2025,10,18,6,0,117.01,True,5,False
2025,10,18,6,15,120.01,True,5,False
2025,10,18,6,30,120.01,True,5,False
2025,10,18,6,45,118.53,True,5,False
2025,10,18,7,0,115.54,True,5,False
2025,10,18,7,15,117.85,True,5,False
2025,10,18,7,30,113.34,True,5,False
2025,10,18,7,45,101.58,True,5,False
2025,10,18,8,0,87.0,True,5,False
2025,10,18,8,15,106.07,True,5,False
2025,10,18,8,30,80.5,True,5,False
2025,10,18,8,45,63.5,True,5,False
2025,10,18,9,0,51.42,True,5,False
2025,10,18,9,15,46.1,True,5,False
2025,10,18,9,30,40.0,True,5,False
2025,10,18,9,45,18.27,True,5,False
2025,10,18,10,0,12.71,True,5,False
2025,10,18,10,15,10.0,True,5,False
2025,10,18,10,30,6.0,True,5,False
2025,10,18,10,45,5.76,True,5,False
2025,10,18,11,0,5.2,True,5,False
2025,10,18,11,15,5.0,True,5,False
2025,10,18,11,30,5.0,True,5,False
2025,10,18,11,45,4.31,True,5,False
2025,10,18,12,0,4.31,True,5,False
2025,10,18,12,15,4.31,True,5,False
2025,10,18,12,30,4.31,True,5,False
2025,10,18,12,45,4.31,True,5,False
2025,10,18,13,0,4.31,True,5,False
2025,10,18,13,15,1.52,True,5,False
2025,10,18,13,30,1.52,True,5,False
2025,10,18,13,45,1.52,True,5,False
2025,10,18,14,0,3.0,True,5,False
2025,10,18,14,15,4.31,True,5,False
2025,10,18,14,30,4.31,True,5,False
2025,10,18,14,45,5.0,True,5,False
2025,10,18,15,0,10.01,True,5,False
2025,10,18,15,15,16.9,True,5,False
2025,10,18,15,30,47.1,True,5,False
2025,10,18,15,45,52.87,True,5,False
2025,10,18,16,0,75.0,True,5,False
2025,10,18,16,15,53.5,True,5,False
2025,10,18,16,30,89.25,True,5,False
2025,10,18,16,45,113.83,True,5,False
2025,10,18,17,0,128.24,True,5,False
2025,10,18,17,15,116.18,True,5,False
2025,10,18,17,30,117.85,True,5,False
2025,10,18,17,45,120.01,True,5,False
2025,10,18,18,0,117.85,True,5,False
2025,10,18,18,15,126.23,True,5,False
2025,10,18,18,30,128.7,True,5,False
2025,10,18,18,45,131.13,True,5,False
2025,10,18,19,0,128.52,True,5,False
2025,10,18,19,15,126.23,True,5,False
2025,10,18,19,30,122.94,True,5,False
2025,10,18,19,45,118.32,True,5,False
2025,10,18,20,0,115.44,True,5,False
2025,10,18,20,15,115.36,True,5,False
2025,10,18,20,30,113.0,True,5,False
2025,10,18,20,45,112.52,True,5,False
2025,10,18,21,0,111.8,True,5,False
2025,10,18,21,15,113.24,True,5,False
2025,10,18,21,30,112.26,True,5,False
2025,10,18,21,45,107.38,True,5,False
2025,10,18,22,15,96.4,True,5,False
2025,10,18,22,30,92.0,True,5,False
2025,10,18,22,45,81.85,True,5,False
2025,10,18,23,0,75.92,True,5,False
2025,10,18,23,15,77.07,True,5,False
2025,10,18,23,30,74.76,True,5,False
2025,10,18,23,45,69.62,True,5,False
2025,10,19,0,0,63.97,True,6,False
2025,10,19,0,15,73.16,True,6,False
2025,10,19,0,30,61.0,True,6,False
2025,10,19,0,45,51.01,True,6,False
2025,10,19,1,0,39.89,True,6,False
2025,10,19,1,15,44.0,True,6,False
2025,10,19,1,30,32.33,True,6,False
2025,10,19,1,45,30.2,True,6,False
2025,10,19,2,0,30.0,True,6,False
2025,10,19,2,15,31.87,True,6,False
2025,10,19,2,30,30.07,True,6,False
2025,10,19,2,45,30.0,True,6,False
2025,10,19,3,0,29.94,True,6,False
2025,10,19,3,15,29.68,True,6,False
2025,10,19,3,30,29.55,True,6,False
2025,10,19,3,45,29.55,True,6,False
2025,10,19,4,0,29.55,True,6,False
2025,10,19,4,15,29.68,True,6,False
2025,10,19,4,30,29.94,True,6,False
2025,10,19,4,45,29.68,True,6,False
2025,10,19,5,0,29.68,True,6,False
2025,10,19,5,15,30.2,True,6,False
2025,10,19,5,30,30.2,True,6,False
2025,10,19,5,45,30.2,True,6,False
2025,10,19,6,0,31.87,True,6,False
2025,10,19,6,15,32.33,True,6,False
2025,10,19,6,30,31.87,True,6,False
2025,10,19,6,45,31.01,True,6,False
2025,10,19,7,0,30.2,True,6,False
2025,10,19,7,15,35.01,True,6,False
2025,10,19,7,30,30.02,True,6,False
2025,10,19,7,45,28.15,True,6,False
2025,10,19,8,0,6.0,True,6,False
2025,10,19,8,15,16.79,True,6,False
2025,10,19,8,30,4.31,True,6,False
2025,10,19,8,45,2.41,True,6,False
2025,10,19,9,0,0.01,True,6,False
2025,10,19,9,15,3.52,True,6,False
2025,10,19,9,30,1.52,True,6,False
2025,10,19,9,45,0.99,True,6,False
2025,10,19,10,0,0.65,True,6,False
2025,10,19,10,15,0.02,True,6,False
2025,10,19,10,30,0.01,True,6,False
2025,10,19,10,45,0.0,True,6,False
2025,10,19,11,0,0.0,True,6,False
2025,10,19,11,15,0.0,True,6,False
2025,10,19,11,30,0.0,True,6,False
2025,10,19,11,45,0.0,True,6,False
2025,10,19,12,0,0.0,True,6,False
2025,10,19,12,15,0.0,True,6,False
2025,10,19,12,30,0.0,True,6,False
2025,10,19,12,45,0.0,True,6,False
2025,10,19,13,0,0.0,True,6,False
2025,10,19,13,15,0.0,True,6,False
2025,10,19,13,30,0.0,True,6,False
2025,10,19,13,45,0.0,True,6,False
2025,10,19,14,0,0.0,True,6,False
2025,10,19,14,15,0.0,True,6,False
2025,10,19,14,30,0.0,True,6,False
2025,10,19,14,45,0.01,True,6,False
2025,10,19,15,0,0.65,True,6,False
2025,10,19,15,15,0.65,True,6,False
2025,10,19,15,30,1.72,True,6,False
2025,10,19,15,45,3.52,True,6,False
2025,10,19,16,0,7.96,True,6,False
2025,10,19,16,15,6.58,True,6,False
2025,10,19,16,30,25.2,True,6,False
2025,10,19,16,45,41.4,True,6,False
2025,10,19,17,0,71.63,True,6,False
2025,10,19,17,15,56.23,True,6,False
2025,10,19,17,30,64.5,True,6,False
2025,10,19,17,45,70.0,True,6,False
2025,10,19,18,0,75.85,True,6,False
2025,10,19,18,15,70.0,True,6,False
2025,10,19,18,30,74.04,True,6,False
2025,10,19,18,45,75.0,True,6,False
2025,10,19,19,0,69.5,True,6,False
2025,10,19,19,15,75.92,True,6,False
2025,10,19,19,30,75.0,True,6,False
2025,10,19,19,45,69.5,True,6,False
2025,10,19,20,0,63.0,True,6,False
2025,10,19,20,15,60.15,True,6,False
2025,10,19,20,30,59.4,True,6,False
2025,10,19,20,45,55.0,True,6,False
2025,10,19,21,0,54.96,True,6,False
2025,10,19,21,15,51.52,True,6,False
2025,10,19,21,30,51.0,True,6,False
2025,10,19,21,45,47.1,True,6,False
2025,10,19,22,15,55.12,True,6,False
2025,10,19,22,30,50.0,True,6,False
2025,10,19,22,45,40.1,True,6,False
2025,10,19,23,0,38.13,True,6,False
2025,10,19,23,15,29.7,True,6,False
2025,10,19,23,30,28.5,True,6,False
2025,10,19,23,45,28.33,True,6,False
2025,10,20,0,0,27.07,False,0,False
2025,10,20,0,15,26.42,False,0,False
2025,10,20,0,30,22.2,False,0,False
2025,10,20,0,45,26.42,False,0,False
2025,10,20,1,0,25.6,False,0,False
2025,10,20,1,15,26.42,False,0,False
2025,10,20,1,30,26.42,False,0,False
2025,10,20,1,45,25.5,False,0,False
2025,10,20,2,0,26.42,False,0,False
2025,10,20,2,15,26.42,False,0,False
2025,10,20,2,30,26.42,False,0,False
2025,10,20,2,45,26.42,False,0,False
2025,10,20,3,0,26.55,False,0,False
2025,10,20,3,15,26.68,False,0,False
2025,10,20,3,30,26.94,False,0,False
2025,10,20,3,45,27.2,False,0,False
2025,10,20,4,0,28.33,False,0,False
2025,10,20,4,15,35.84,False,0,False
2025,10,20,4,30,43.0,False,0,False
2025,10,20,4,45,55.12,False,0,False
2025,10,20,5,0,70.42,False,0,False
2025,10,20,5,15,57.56,False,0,False
2025,10,20,5,30,73.41,False,0,False
2025,10,20,5,45,82.31,False,0,False
2025,10,20,6,0,88.0,False,0,False
2025,10,20,6,15,87.79,False,0,False
2025,10,20,6,30,93.53,False,0,False
2025,10,20,6,45,95.73,False,0,False
2025,10,20,7,0,94.33,False,0,False
2025,10,20,7,15,106.03,False,0,False
2025,10,20,7,30,95.5,False,0,False
2025,10,20,7,45,80.0,False,0,False
2025,10,20,8,0,55.12,False,0,False
2025,10,20,8,15,58.23,False,0,False
2025,10,20,8,30,47.7,False,0,False
2025,10,20,8,45,32.91,False,0,False
2025,10,20,9,0,15.01,False,0,False
2025,10,20,9,15,27.87,False,0,False
2025,10,20,9,30,15.01,False,0,False
2025,10,20,9,45,10.01,False,0,False
2025,10,20,10,0,10.01,False,0,False
2025,10,20,10,15,5.79,False,0,False
2025,10,20,10,30,10.01,False,0,False
2025,10,20,10,45,6.0,False,0,False
2025,10,20,11,0,10.01,False,0,False
2025,10,20,11,15,6.0,False,0,False
2025,10,20,11,30,5.76,False,0,False
2025,10,20,11,45,4.31,False,0,False
2025,10,20,12,0,4.31,False,0,False
2025,10,20,12,15,4.31,False,0,False
2025,10,20,12,30,0.79,False,0,False
2025,10,20,12,45,0.65,False,0,False
2025,10,20,13,0,4.31,False,0,False
2025,10,20,13,15,0.16,False,0,False
2025,10,20,13,30,0.16,False,0,False
2025,10,20,13,45,0.16,False,0,False
2025,10,20,14,0,0.65,False,0,False
2025,10,20,14,15,0.65,False,0,False
2025,10,20,14,30,0.65,False,0,False
2025,10,20,14,45,4.31,False,0,False
2025,10,20,15,0,4.31,False,0,False
2025,10,20,15,15,3.52,False,0,False
2025,10,20,15,30,4.96,False,0,False
2025,10,20,15,45,13.48,False,0,False
2025,10,20,16,0,25.11,False,0,False
2025,10,20,16,15,27.87,False,0,False
2025,10,20,16,30,28.33,False,0,False
2025,10,20,16,45,49.24,False,0,False
2025,10,20,17,0,73.0,False,0,False
2025,10,20,17,15,56.53,False,0,False
2025,10,20,17,30,80.87,False,0,False
2025,10,20,17,45,87.8,False,0,False
2025,10,20,18,0,91.0,False,0,False
2025,10,20,18,15,92.8,False,0,False
2025,10,20,18,30,100.0,False,0,False
2025,10,20,18,45,104.31,False,0,False
2025,10,20,19,0,104.25,False,0,False
2025,10,20,19,15,104.27,False,0,False
2025,10,20,19,30,97.45,False,0,False
2025,10,20,19,45,89.86,False,0,False
2025,10,20,20,0,80.0,False,0,False
2025,10,20,20,15,83.0,False,0,False
2025,10,20,20,30,72.99,False,0,False
2025,10,20,20,45,60.1,False,0,False
2025,10,20,21,0,52.96,False,0,False
2025,10,20,21,15,55.0,False,0,False
2025,10,20,21,30,48.8,False,0,False
2025,10,20,21,45,48.52,False,0,False
2025,10,20,22,15,45.8,False,0,False
2025,10,20,22,30,39.9,False,0,False
2025,10,20,22,45,31.22,False,0,False
2025,10,20,23,0,26.87,False,0,False
2025,10,20,23,15,26.87,False,0,False
2025,10,20,23,30,25.07,False,0,False
2025,10,20,23,45,24.68,False,0,False
2025,10,21,0,0,20.0,False,1,False
2025,10,21,0,15,17.16,False,1,False
2025,10,21,0,30,14.0,False,1,False
2025,10,21,0,45,11.17,False,1,False
2025,10,21,1,0,10.0,False,1,False
2025,10,21,1,15,7.96,False,1,False
2025,10,21,1,30,14.0,False,1,False
2025,10,21,1,45,12.23,False,1,False
